"DateMutation","NatureMutation","ValeurFonciere","IDProprieteDuBien[FK]","IDSituationGeographique[FK]"
2020-01-08 00:00:00,"Vente",340750,556,556
2020-01-09 00:00:00,"Vente",179000,557,557
2020-01-09 00:00:00,"Vente",121300,558,558
2020-01-03 00:00:00,"Vente",317800,559,559
2020-01-10 00:00:00,"Vente",262089,560,560
2020-01-09 00:00:00,"Vente",314600,561,561
2020-01-17 00:00:00,"Vente",767000,562,562
2020-01-17 00:00:00,"Vente",116260,563,563
2020-01-10 00:00:00,"Vente",414000,564,564
2020-01-14 00:00:00,"Vente",413826,565,565
2020-01-20 00:00:00,"Vente",327500,566,566
2020-01-06 00:00:00,"Vente",643815,567,567
2020-01-14 00:00:00,"Vente",652000,568,568
2020-01-20 00:00:00,"Vente",113700,569,569
2020-01-17 00:00:00,"Vente",1320000,570,570
2020-01-17 00:00:00,"Vente",483314,571,571
2020-02-03 00:00:00,"Vente",178140,572,572
2020-01-20 00:00:00,"Vente",118110,573,573
2020-01-28 00:00:00,"Vente",622850,574,574
2020-01-24 00:00:00,"Vente",137009,575,575
2020-01-24 00:00:00,"Vente",114500,576,576
2020-01-31 00:00:00,"Vente",50925,577,577
2020-01-24 00:00:00,"Vente",1852500,578,578
2020-01-24 00:00:00,"Vente",233470,579,579
2020-02-07 00:00:00,"Vente",151500,580,580
2020-01-21 00:00:00,"Vente",117800,581,581
2020-02-05 00:00:00,"Vente",1022000,582,582
2020-01-31 00:00:00,"Vente",200150,583,583
2020-01-24 00:00:00,"Vente",121900,584,584
2020-02-14 00:00:00,"Vente",294000,585,585
2020-01-27 00:00:00,"Vente",301150,586,586
2020-02-06 00:00:00,"Vente",78500,587,587
2020-01-30 00:00:00,"Vente",376150,588,588
2020-01-24 00:00:00,"Vente",199500,589,589
2020-02-05 00:00:00,"Vente",149870,590,590
2020-02-06 00:00:00,"Vente",107600,591,591
2020-02-05 00:00:00,"Vente",228800,592,592
2020-02-06 00:00:00,"Vente",151592,593,593
2020-02-06 00:00:00,"Vente",417000,594,594
2020-02-14 00:00:00,"Vente",130940,595,595
2020-02-13 00:00:00,"Vente",397400,596,596
2020-02-12 00:00:00,"Vente",77000,597,597
2020-02-13 00:00:00,"Vente",291550,598,598
2020-02-12 00:00:00,"Vente",262580,599,599
2020-01-30 00:00:00,"Vente",1196000,600,600
2020-02-10 00:00:00,"Vente",325100,601,601
2020-01-30 00:00:00,"Vente",148113,602,602
2020-02-04 00:00:00,"Vente",142000,603,603
2020-02-24 00:00:00,"Vente",175000,604,604
2020-02-14 00:00:00,"Vente",194460,605,605
2020-02-17 00:00:00,"Vente",274102,606,606
2020-01-31 00:00:00,"Vente",205250,607,607
2020-02-28 00:00:00,"Vente",149450,608,608
2020-02-25 00:00:00,"Vente",136500,609,609
2020-02-04 00:00:00,"Vente",211500,610,610
2020-02-11 00:00:00,"Vente",43560,611,611
2020-02-14 00:00:00,"Vente",291230,612,612
2020-02-10 00:00:00,"Vente",153600,613,613
2020-02-17 00:00:00,"Vente",409000,614,614
2020-02-06 00:00:00,"Vente",138500,615,615
2020-02-29 00:00:00,"Vente",302200,616,616
2020-02-20 00:00:00,"Vente",234820,617,617
2020-02-21 00:00:00,"Vente",417145,618,618
2020-02-13 00:00:00,"Vente",309800,619,619
2020-02-12 00:00:00,"Vente",1076000,620,620
2020-02-12 00:00:00,"Vente",135500,621,621
2020-01-15 00:00:00,"Vente",144400,622,622
2020-01-21 00:00:00,"Vente",238000,623,623
2020-02-27 00:00:00,"Vente",120625,624,624
2020-02-17 00:00:00,"Vente",194030,625,625
2020-02-21 00:00:00,"Vente",532500,626,626
2020-03-04 00:00:00,"Vente",357100,627,627
2020-02-19 00:00:00,"Vente","168782,9",628,628
2020-02-17 00:00:00,"Vente",297000,629,629
2020-03-16 00:00:00,"Vente",335300,630,630
2020-02-21 00:00:00,"Vente",208000,631,631
2020-03-16 00:00:00,"Vente",245600,632,632
2020-03-09 00:00:00,"Vente",692000,633,633
2020-03-06 00:00:00,"Vente",230000,634,634
2020-03-03 00:00:00,"Vente",145825,635,635
2020-03-06 00:00:00,"Vente",166850,636,636
2020-02-28 00:00:00,"Vente",202500,637,637
2020-03-10 00:00:00,"Vente",377600,638,638
2020-03-05 00:00:00,"Vente",205370,639,639
2020-03-02 00:00:00,"Vente",196600,640,640
2020-02-28 00:00:00,"Vente",302500,641,641
2020-03-05 00:00:00,"Vente",79900,642,642
2020-03-06 00:00:00,"Vente",616000,643,643
2020-03-03 00:00:00,"Vente",1755000,644,644
2020-03-27 00:00:00,"Vente",122500,645,645
2020-03-16 00:00:00,"Vente",299250,646,646
2020-03-06 00:00:00,"Vente",685500,647,647
2020-03-17 00:00:00,"Vente",718626,648,648
2020-03-26 00:00:00,"Vente",251750,649,649
2020-03-31 00:00:00,"Vente",92500,650,650
2020-03-20 00:00:00,"Vente",723000,651,651
2020-03-12 00:00:00,"Vente",78850,652,652
2020-03-23 00:00:00,"Vente",72500,653,653
2020-04-02 00:00:00,"Vente",244370,654,654
2020-03-31 00:00:00,"Vente",798000,655,655
2020-04-09 00:00:00,"Vente",308000,656,656
2020-04-07 00:00:00,"Vente",152500,657,657
2020-04-20 00:00:00,"Vente",383450,658,658
2020-04-23 00:00:00,"Vente",525000,659,659
2020-04-15 00:00:00,"Vente",455240,660,660
2020-04-21 00:00:00,"Vente",123900,661,661
2020-03-26 00:00:00,"Vente",133000,662,662
2020-02-11 00:00:00,"Vente",33609,663,663
2020-02-11 00:00:00,"Vente",67991,664,664
2020-04-16 00:00:00,"Vente",319000,665,665
2020-04-24 00:00:00,"Vente",162300,666,666
2020-04-27 00:00:00,"Vente",610000,667,667
2020-05-06 00:00:00,"Vente",120560,668,668
2020-04-30 00:00:00,"Vente",695000,669,669
2020-05-05 00:00:00,"Vente",378000,670,670
2020-05-05 00:00:00,"Vente",292500,671,671
2020-04-30 00:00:00,"Vente",85100,672,672
2020-04-27 00:00:00,"Vente",165000,673,673
2020-05-15 00:00:00,"Vente",204700,674,674
2020-05-18 00:00:00,"Vente",337000,675,675
2020-05-15 00:00:00,"Vente",121700,676,676
2020-05-14 00:00:00,"Vente",266000,677,677
2020-04-30 00:00:00,"Vente",324250,678,678
2020-05-06 00:00:00,"Vente",190450,679,679
2020-05-11 00:00:00,"Vente",455000,680,680
2020-05-19 00:00:00,"Vente",178525,681,681
2020-05-19 00:00:00,"Vente",201400,682,682
2020-05-04 00:00:00,"Vente",208500,683,683
2020-03-30 00:00:00,"Vente",63000,684,684
2020-05-19 00:00:00,"Vente",88550,685,685
2020-05-19 00:00:00,"Vente",228000,686,686
2020-05-11 00:00:00,"Vente",155550,687,687
2020-04-28 00:00:00,"Vente",146430,688,688
2020-05-20 00:00:00,"Vente",196100,689,689
2020-05-14 00:00:00,"Vente",387000,690,690
2020-05-15 00:00:00,"Vente",185000,691,691
2020-05-25 00:00:00,"Vente",261250,692,692
2020-05-14 00:00:00,"Vente",514000,693,693
2020-05-29 00:00:00,"Vente",148750,694,694
2020-05-26 00:00:00,"Vente",74000,695,695
2020-05-14 00:00:00,"Vente",198200,696,696
2020-05-15 00:00:00,"Vente",935000,697,697
2020-05-28 00:00:00,"Vente",81300,698,698
2020-05-18 00:00:00,"Vente",156250,699,699
2020-05-14 00:00:00,"Vente",74400,700,700
2020-06-04 00:00:00,"Vente",780000,701,701
2020-06-04 00:00:00,"Vente",352960,702,702
2020-05-19 00:00:00,"Vente",287000,703,703
2020-05-20 00:00:00,"Vente",159200,704,704
2020-05-15 00:00:00,"Vente",141000,705,705
2020-05-19 00:00:00,"Vente",279000,706,706
2020-05-25 00:00:00,"Vente",370545,707,707
2020-05-28 00:00:00,"Vente",422000,708,708
2020-05-20 00:00:00,"Vente",193700,709,709
2020-05-20 00:00:00,"Vente",539280,710,710
2020-05-20 00:00:00,"Vente",321175,711,711
2020-05-25 00:00:00,"Vente",809000,712,712
2020-05-28 00:00:00,"Vente",167500,713,713
2020-05-22 00:00:00,"Vente",232180,714,714
2020-05-25 00:00:00,"Vente",212700,715,715
2020-06-04 00:00:00,"Vente",272600,716,716
2020-06-11 00:00:00,"Vente",169600,717,717
2020-06-10 00:00:00,"Vente",102800,718,718
2020-06-09 00:00:00,"Vente",166500,719,719
2020-05-29 00:00:00,"Vente",810000,720,720
2020-06-10 00:00:00,"Vente",294975,721,721
2020-06-03 00:00:00,"Vente",860000,722,722
2020-06-09 00:00:00,"Vente",219990,723,723
2020-06-03 00:00:00,"Vente",215200,724,724
2020-06-12 00:00:00,"Vente",365580,725,725
2020-06-19 00:00:00,"Vente",450000,726,726
2020-06-05 00:00:00,"Vente",675000,727,727
2020-06-11 00:00:00,"Vente",189400,728,728
2020-06-08 00:00:00,"Vente",186600,729,729
2020-06-15 00:00:00,"Vente",148900,730,730
2020-06-05 00:00:00,"Vente",102700,731,731
2020-06-03 00:00:00,"Vente",180000,732,732
2020-06-02 00:00:00,"Vente",119100,733,733
2020-06-09 00:00:00,"Vente",84112,734,734
2020-06-10 00:00:00,"Vente",90500,735,735
2020-06-17 00:00:00,"Vente",346000,736,736
2020-05-29 00:00:00,"Vente",66000,737,737
2020-06-04 00:00:00,"Vente",131600,738,738
2020-06-15 00:00:00,"Vente",230300,739,739
2020-05-19 00:00:00,"Vente",82000,740,740
2020-06-15 00:00:00,"Vente",143000,741,741
2020-06-12 00:00:00,"Vente",210000,742,742
2020-06-08 00:00:00,"Vente",274000,743,743
2020-06-29 00:00:00,"Vente",179900,744,744
2020-06-08 00:00:00,"Vente",214000,745,745
2020-06-16 00:00:00,"Vente",73000,746,746
2020-06-26 00:00:00,"Vente",169000,747,747
2020-04-30 00:00:00,"Vente",254280,748,748
2020-06-02 00:00:00,"Vente",342000,749,749
2020-06-30 00:00:00,"Vente",328300,750,750
2020-06-10 00:00:00,"Vente",203300,751,751
2020-06-16 00:00:00,"Vente",167960,752,752
2020-06-17 00:00:00,"Vente",432500,753,753
2020-06-30 00:00:00,"Vente",970000,754,754
2020-06-19 00:00:00,"Vente",82500,755,755
2020-06-22 00:00:00,"Vente",263500,756,756
2020-06-05 00:00:00,"Vente",138800,757,757
2020-06-12 00:00:00,"Vente",565000,758,758
2020-06-17 00:00:00,"Vente",1582542,759,759
2020-06-15 00:00:00,"Vente",52000,760,760
2020-06-15 00:00:00,"Vente",155350,761,761
2020-06-26 00:00:00,"Vente",401470,762,762
2020-06-25 00:00:00,"Vente",166000,763,763
2020-06-16 00:00:00,"Vente",285000,764,764
2020-06-30 00:00:00,"Vente",445100,765,765
2020-06-26 00:00:00,"Vente",137700,766,766
2020-06-18 00:00:00,"Vente",147500,767,767
2020-06-11 00:00:00,"Vente",113300,768,768
2020-06-11 00:00:00,"Vente",439200,769,769
2020-06-17 00:00:00,"Vente",277000,770,770
2020-06-25 00:00:00,"Vente",85500,771,771
2020-01-10 00:00:00,"Vente",172020,772,772
2020-01-08 00:00:00,"Vente",415000,773,773
2020-01-08 00:00:00,"Vente",214700,774,774
2020-01-10 00:00:00,"Vente",421420,775,775
2020-01-16 00:00:00,"Vente",635000,776,776
2020-01-10 00:00:00,"Vente",171600,777,777
2020-01-13 00:00:00,"Vente",278800,778,778
2020-01-15 00:00:00,"Vente",183750,779,779
2020-01-17 00:00:00,"Vente",435000,780,780
2020-01-17 00:00:00,"Vente",111755,781,781
2020-02-04 00:00:00,"Vente",124500,782,782
2020-01-23 00:00:00,"Vente",121000,783,783
2020-01-29 00:00:00,"Vente",84500,784,784
2020-01-21 00:00:00,"Vente",407500,785,785
2020-02-11 00:00:00,"Vente",96300,786,786
2020-01-31 00:00:00,"Vente",341000,787,787
2020-01-29 00:00:00,"Vente",115200,788,788
2020-01-31 00:00:00,"Vente",559900,789,789
2020-02-07 00:00:00,"Vente",257500,790,790
2020-01-30 00:00:00,"Vente",50400,791,791
2020-02-11 00:00:00,"Vente",187440,792,792
2020-02-06 00:00:00,"Vente",157700,793,793
2020-02-26 00:00:00,"Vente",129450,794,794
2020-02-14 00:00:00,"Vente",584000,795,795
2020-02-10 00:00:00,"Vente",111600,796,796
2020-02-12 00:00:00,"Vente",92000,797,797
2020-02-10 00:00:00,"Vente",104000,798,798
2020-02-25 00:00:00,"Vente",186000,799,799
2020-02-11 00:00:00,"Vente",244000,800,800
2020-02-26 00:00:00,"Vente",283500,801,801
2020-02-24 00:00:00,"Vente",124720,802,802
2020-02-27 00:00:00,"Vente",192500,803,803
2020-02-13 00:00:00,"Vente",103000,804,804
2020-03-03 00:00:00,"Vente",156750,805,805
2020-03-10 00:00:00,"Vente",120200,806,806
2020-02-28 00:00:00,"Vente",36000,807,807
2020-02-17 00:00:00,"Vente",111594,808,808
2020-02-28 00:00:00,"Vente",611284,809,809
2020-03-03 00:00:00,"Vente",57000,810,810
2020-02-29 00:00:00,"Vente",88000,811,811
2020-03-02 00:00:00,"Vente",173000,812,812
2020-02-21 00:00:00,"Vente",143730,813,813
2020-03-09 00:00:00,"Vente",65000,814,814
2020-03-17 00:00:00,"Vente",308200,815,815
2020-03-04 00:00:00,"Vente",486200,816,816
2020-02-27 00:00:00,"Vente",161000,817,817
2020-03-11 00:00:00,"Vente",207000,818,818
2020-03-11 00:00:00,"Vente",70000,819,819
2020-03-18 00:00:00,"Vente",87000,820,820
2020-03-16 00:00:00,"Vente",353000,821,821
2020-03-12 00:00:00,"Vente",77020,822,822
2020-03-02 00:00:00,"Vente",112200,823,823
2020-02-26 00:00:00,"Vente",327000,824,824
2020-03-16 00:00:00,"Vente",119550,825,825
2020-03-11 00:00:00,"Vente",148500,826,826
2020-02-27 00:00:00,"Vente",485000,827,827
2020-03-31 00:00:00,"Vente",78000,828,828
2020-03-16 00:00:00,"Vente",657000,829,829
2020-03-06 00:00:00,"Vente",187000,830,830
2020-03-26 00:00:00,"Vente",141000,831,831
2020-03-31 00:00:00,"Vente",250693,832,832
2020-03-13 00:00:00,"Vente",355730,833,833
2020-03-16 00:00:00,"Vente",900000,834,834
2020-03-16 00:00:00,"Vente",122000,835,835
2020-03-20 00:00:00,"Vente",404070,836,836
2020-03-23 00:00:00,"Vente",304015,837,837
2020-03-17 00:00:00,"Vente",208000,838,838
2020-02-21 00:00:00,"Vente",480000,839,839
2020-03-27 00:00:00,"Vente",170500,840,840
2020-04-06 00:00:00,"Vente",253000,841,841
2020-04-10 00:00:00,"Vente",289150,842,842
2020-04-09 00:00:00,"Vente",74300,843,843
2020-04-10 00:00:00,"Vente",275150,844,844
2020-04-29 00:00:00,"Vente",230549,845,845
2020-05-12 00:00:00,"Vente",307500,846,846
2020-04-23 00:00:00,"Vente",550000,847,847
2020-05-12 00:00:00,"Vente",148000,848,848
2020-04-22 00:00:00,"Vente",199990,849,849
2020-05-05 00:00:00,"Vente",113000,850,850
2020-05-13 00:00:00,"Vente",209000,851,851
2020-05-07 00:00:00,"Vente",302000,852,852
2020-05-18 00:00:00,"Vente",289000,853,853
2020-05-19 00:00:00,"Vente",188000,854,854
2020-05-19 00:00:00,"Vente",51500,855,855
2020-05-12 00:00:00,"Vente",149570,856,856
2020-05-13 00:00:00,"Vente",202000,857,857
2020-05-25 00:00:00,"Vente",309000,858,858
2020-05-15 00:00:00,"Vente",395000,859,859
2020-05-14 00:00:00,"Vente",94000,860,860
2020-05-25 00:00:00,"Vente",660000,861,861
2020-05-26 00:00:00,"Vente",96500,862,862
2020-05-18 00:00:00,"Vente",136205,863,863
2020-05-18 00:00:00,"Vente",158000,864,864
2020-05-15 00:00:00,"Vente","305343,5",865,865
2020-05-20 00:00:00,"Vente",180740,866,866
2020-05-20 00:00:00,"Vente",213000,867,867
2020-05-20 00:00:00,"Vente",144000,868,868
2020-05-20 00:00:00,"Vente",505000,869,869
2020-05-28 00:00:00,"Vente",83000,870,870
2020-05-29 00:00:00,"Vente",563000,871,871
2020-05-19 00:00:00,"Vente",363000,872,872
2020-05-20 00:00:00,"Vente",350710,873,873
2020-06-08 00:00:00,"Vente",394000,874,874
2020-05-28 00:00:00,"Vente",288000,875,875
2020-05-26 00:00:00,"Vente",71000,876,876
2020-05-27 00:00:00,"Vente",138000,877,877
2020-06-05 00:00:00,"Vente",142400,878,878
2020-05-15 00:00:00,"Vente",159500,879,879
2020-05-14 00:00:00,"Vente",89000,880,880
2020-05-28 00:00:00,"Vente",165000,881,881
2020-06-12 00:00:00,"Vente",339000,882,882
2020-06-02 00:00:00,"Vente",350000,883,883
2020-06-04 00:00:00,"Vente",48600,884,884
2020-05-26 00:00:00,"Vente",197000,885,885
2020-06-02 00:00:00,"Vente",114000,886,886
2020-05-18 00:00:00,"Vente",48000,887,887
2020-05-26 00:00:00,"Vente",232800,888,888
2020-06-10 00:00:00,"Vente",219400,889,889
2020-06-10 00:00:00,"Vente",342500,890,890
2020-06-09 00:00:00,"Vente",196000,891,891
2020-06-04 00:00:00,"Vente",119000,892,892
2020-06-02 00:00:00,"Vente",110000,893,893
2020-06-08 00:00:00,"Vente",105000,894,894
2020-06-04 00:00:00,"Vente",130000,895,895
2020-06-15 00:00:00,"Vente",132480,896,896
2020-05-28 00:00:00,"Vente",136000,897,897
2020-06-12 00:00:00,"Vente",314000,898,898
2020-05-25 00:00:00,"Vente",575000,899,899
2020-05-28 00:00:00,"Vente",127500,900,900
2020-06-10 00:00:00,"Vente",133000,901,901
2020-05-27 00:00:00,"Vente",349200,902,902
2020-06-02 00:00:00,"Vente",129000,903,903
2020-06-02 00:00:00,"Vente",123500,904,904
2020-06-15 00:00:00,"Vente",233000,905,905
2020-06-08 00:00:00,"Vente",183950,906,906
2020-06-02 00:00:00,"Vente",464500,907,907
2020-06-05 00:00:00,"Vente",293000,908,908
2020-06-01 00:00:00,"Vente",118000,909,909
2020-06-23 00:00:00,"Vente",102000,910,910
2020-06-12 00:00:00,"Vente",1100000,911,911
2020-06-17 00:00:00,"Vente",81000,912,912
2020-05-25 00:00:00,"Vente",163000,913,913
2020-06-09 00:00:00,"Vente",295000,914,914
2020-06-02 00:00:00,"Vente",1000000,915,915
2020-06-03 00:00:00,"Vente",175000,916,916
2020-06-10 00:00:00,"Vente",365000,917,917
2020-06-08 00:00:00,"Vente",179000,918,918
2020-06-09 00:00:00,"Vente",129600,919,919
2020-06-04 00:00:00,"Vente",127000,920,920
2020-06-12 00:00:00,"Vente",153000,921,921
2020-05-29 00:00:00,"Vente",317000,922,922
2020-06-15 00:00:00,"Vente",225000,923,923
2020-06-23 00:00:00,"Vente",230000,924,924
2020-06-22 00:00:00,"Vente",145750,925,925
2020-06-09 00:00:00,"Vente",95000,926,926
2020-06-10 00:00:00,"Vente",65500,927,927
2020-06-15 00:00:00,"Vente",184414,928,928
2020-06-16 00:00:00,"Vente",245000,929,929
2020-06-22 00:00:00,"Vente",205358,930,930
2020-06-05 00:00:00,"Vente",390000,931,931
2020-06-12 00:00:00,"Vente",229000,932,932
2020-06-23 00:00:00,"Vente",96000,933,933
2020-06-25 00:00:00,"Vente",205000,934,934
2020-06-18 00:00:00,"Vente",383000,935,935
2020-06-15 00:00:00,"Vente",259000,936,936
2020-06-25 00:00:00,"Vente",235000,937,937
2020-06-26 00:00:00,"Vente",112000,938,938
2020-06-23 00:00:00,"Vente",285000,939,939
2020-06-05 00:00:00,"Vente",137000,940,940
2020-06-25 00:00:00,"Vente",335000,941,941
2020-06-12 00:00:00,"Vente",240550,942,942
2020-06-25 00:00:00,"Vente",29500,943,943
2020-06-17 00:00:00,"Vente",140000,944,944
2020-06-25 00:00:00,"Vente",190000,945,945
2020-06-18 00:00:00,"Vente",123000,946,946
2020-06-29 00:00:00,"Vente",99551,947,947
2020-06-23 00:00:00,"Vente",150000,948,948
2020-06-26 00:00:00,"Vente",132000,949,949
2020-06-29 00:00:00,"Vente",80000,950,950
2020-06-23 00:00:00,"Vente",348345,951,951
2020-06-24 00:00:00,"Vente",215000,952,952
2020-06-23 00:00:00,"Vente",98000,953,953
2020-06-25 00:00:00,"Vente",218000,954,954
2020-06-29 00:00:00,"Vente",145000,955,955
2020-06-26 00:00:00,"Vente",233050,956,956
2020-01-06 00:00:00,"Vente",335000,957,957
2020-01-20 00:00:00,"Vente",359000,958,958
2020-01-16 00:00:00,"Vente",117500,959,959
2020-01-14 00:00:00,"Vente",153000,960,960
2020-01-09 00:00:00,"Vente",474801,961,961
2020-01-14 00:00:00,"Vente",167500,962,962
2020-01-14 00:00:00,"Vente",750000,963,963
2020-01-06 00:00:00,"Vente",81000,964,964
2020-01-07 00:00:00,"Vente",405000,965,965
2020-01-15 00:00:00,"Vente",135000,966,966
2020-01-16 00:00:00,"Vente",294000,967,967
2020-01-07 00:00:00,"Vente",198000,968,968
2020-01-14 00:00:00,"Vente",193000,969,969
2020-01-09 00:00:00,"Vente",174000,970,970
2020-01-21 00:00:00,"Vente",146000,971,971
2020-01-31 00:00:00,"Vente",100000,972,972
2020-01-21 00:00:00,"Vente",327000,973,973
2020-01-07 00:00:00,"Vente",233000,974,974
2020-01-28 00:00:00,"Vente",199900,975,975
2020-02-07 00:00:00,"Vente",106000,976,976
2020-01-17 00:00:00,"Vente",260000,977,977
2020-01-23 00:00:00,"Vente",140500,978,978
2020-01-24 00:00:00,"Vente",382000,979,979
2020-01-24 00:00:00,"Vente",92500,980,980
2020-02-07 00:00:00,"Vente",208000,981,981
2020-01-20 00:00:00,"Vente",128000,982,982
2020-02-13 00:00:00,"Vente",45000,983,983
2020-02-04 00:00:00,"Vente",70000,984,984
2020-01-29 00:00:00,"Vente",304560,985,985
2020-01-17 00:00:00,"Vente",175000,986,986
2020-02-11 00:00:00,"Vente",50000,987,987
2020-02-19 00:00:00,"Vente",314000,988,988
2020-02-13 00:00:00,"Vente",225000,989,989
2020-02-14 00:00:00,"Vente",114500,990,990
2020-01-27 00:00:00,"Vente",157000,991,991
2020-02-18 00:00:00,"Vente",95000,992,992
2020-01-30 00:00:00,"Vente",145000,993,993
2020-02-11 00:00:00,"Vente",2220000,994,994
2020-01-31 00:00:00,"Vente",1100000,995,995
2020-02-06 00:00:00,"Vente",169000,996,996
2020-02-05 00:00:00,"Vente",300000,997,997
2020-02-11 00:00:00,"Vente",420000,998,998
2020-02-14 00:00:00,"Vente",104000,999,999
2020-02-13 00:00:00,"Vente",137000,1000,1000
2020-02-11 00:00:00,"Vente",152015,1001,1001
2020-01-15 00:00:00,"Vente",117000,1002,1002
2020-02-25 00:00:00,"Vente",228710,1003,1003
2020-02-26 00:00:00,"Vente",114000,1004,1004
2020-02-07 00:00:00,"Vente",273000,1005,1005
2020-02-28 00:00:00,"Vente",55000,1006,1006
2020-02-14 00:00:00,"Vente",22000,1007,1007
2020-02-21 00:00:00,"Vente",258000,1008,1008
2020-02-14 00:00:00,"Vente",183000,1009,1009
2020-02-14 00:00:00,"Vente",620000,1010,1010
2020-02-14 00:00:00,"Vente",325000,1011,1011
2020-02-24 00:00:00,"Vente",109000,1012,1012
2020-03-02 00:00:00,"Vente",342000,1013,1013
2020-02-25 00:00:00,"Vente",50000,1014,1014
2020-02-17 00:00:00,"Vente",118000,1015,1015
2020-02-18 00:00:00,"Vente",376890,1016,1016
2020-02-24 00:00:00,"Vente",325000,1017,1017
2020-02-17 00:00:00,"Vente",262400,1018,1018
2020-03-04 00:00:00,"Vente",70000,1019,1019
2020-03-06 00:00:00,"Vente",131000,1020,1020
2020-02-28 00:00:00,"Vente",124910,1021,1021
2020-03-13 00:00:00,"Vente",142718,1022,1022
2020-03-06 00:00:00,"Vente",332000,1023,1023
2020-03-02 00:00:00,"Vente",339500,1024,1024
2020-03-05 00:00:00,"Vente",175000,1025,1025
2020-03-03 00:00:00,"Vente",104500,1026,1026
2020-03-11 00:00:00,"Vente",486000,1027,1027
2020-03-20 00:00:00,"Vente",166070,1028,1028
2020-03-20 00:00:00,"Vente",159000,1029,1029
2020-03-05 00:00:00,"Vente",680000,1030,1030
2020-03-12 00:00:00,"Vente",185000,1031,1031
2020-03-25 00:00:00,"Vente",139000,1032,1032
2020-03-25 00:00:00,"Vente",147360,1033,1033
2020-03-10 00:00:00,"Vente",201000,1034,1034
2020-03-24 00:00:00,"Vente",80000,1035,1035
2020-03-13 00:00:00,"Vente",232000,1036,1036
2020-03-13 00:00:00,"Vente",60500,1037,1037
2020-03-19 00:00:00,"Vente",480000,1038,1038
2020-03-16 00:00:00,"Vente",32000,1039,1039
2020-03-03 00:00:00,"Vente",98000,1040,1040
2020-03-26 00:00:00,"Vente",101000,1041,1041
2020-03-26 00:00:00,"Vente",202000,1042,1042
2020-03-20 00:00:00,"Vente",205000,1043,1043
2020-03-26 00:00:00,"Vente",240000,1044,1044
2020-03-12 00:00:00,"Vente",268000,1045,1045
2020-03-17 00:00:00,"Vente",243000,1046,1046
2020-03-26 00:00:00,"Vente",74000,1047,1047
2020-04-01 00:00:00,"Vente",275000,1048,1048
2020-04-02 00:00:00,"Vente",287000,1049,1049
2020-04-03 00:00:00,"Vente",217000,1050,1050
2020-04-14 00:00:00,"Vente",147000,1051,1051
2020-04-02 00:00:00,"Vente",216200,1052,1052
2020-04-22 00:00:00,"Vente",387400,1053,1053
2020-04-23 00:00:00,"Vente",179000,1054,1054
